t,px,py,pz,vx,vy,vz,qw,qx,qy,qz,cmd
0.41200000000000003,0.0,0.0,1.084336442232772,0.0,0.0,0.4076014910219513,1.0,0.0,0.0,0.0,up
0.41400000000000003,0.0,0.0,1.0851536026609931,0.0,0.0,0.4095589371992467,1.0,0.0,0.0,0.0,up
0.41600000000000004,0.0,0.0,1.0859746778626853,0.0,0.0,0.41151626449283846,1.0,0.0,0.0,0.0,up
0.418,0.0,0.0,1.0867996676010416,0.0,0.0,0.4134734738635774,1.0,0.0,0.0,0.0,up
0.42,0.0,0.0,1.087628571641173,0.0,0.0,0.4154305662678397,1.0,0.0,0.0,0.0,up
0.422,0.0,0.0,1.0884613897500985,0.0,0.0,0.4173875426575446,1.0,0.0,0.0,0.0,up
0.424,0.0,0.0,1.0892981216967363,0.0,0.0,0.4193444039801725,1.0,0.0,0.0,0.0,up
0.426,0.0,0.0,1.0901387672518954,0.0,0.0,0.4213011511787827,1.0,0.0,0.0,0.0,up
0.428,0.0,0.0,1.0909833261882662,0.0,0.0,0.42325778519203117,1.0,0.0,0.0,0.0,up
0.43,0.0,0.0,1.0918317982804124,0.0,0.0,0.4252143069541881,1.0,0.0,0.0,0.0,up
0.432,0.0,0.0,1.0926841833047618,0.0,0.0,0.42717071739515566,1.0,0.0,0.0,0.0,up
0.434,0.0,0.0,1.0935404810395974,0.0,0.0,0.42912701744048554,1.0,0.0,0.0,0.0,up
0.436,0.0,0.0,1.0944006912650492,0.0,0.0,0.43108320801139627,1.0,0.0,0.0,0.0,up
0.438,0.0,0.0,1.0952648137630854,0.0,0.0,0.4330392900247908,1.0,0.0,0.0,0.0,up
0.44,0.0,0.0,1.0961328483175035,0.0,0.0,0.4349952643932738,1.0,0.0,0.0,0.0,up
0.442,0.0,0.0,1.0970047947139219,0.0,0.0,0.4369511320251688,1.0,0.0,0.0,0.0,up
0.444,0.0,0.0,1.0978806527397715,0.0,0.0,0.43890689382453557,1.0,0.0,0.0,0.0,up
0.446,0.0,0.0,1.0987604221842873,0.0,0.0,0.4408625506911873,1.0,0.0,0.0,0.0,up
0.448,0.0,0.0,1.0996441028384991,0.0,0.0,0.4428181035207075,1.0,0.0,0.0,0.0,up
0.45,0.0,0.0,1.1005316944952244,0.0,0.0,0.44477355320446715,1.0,0.0,0.0,0.0,up
0.452,0.0,0.0,1.1014231969490584,0.0,0.0,0.44672890062964166,1.0,0.0,0.0,0.0,up
0.454,0.0,0.0,1.1023186099963673,0.0,0.0,0.4486841466792277,1.0,0.0,0.0,0.0,up
0.456,0.0,0.0,1.1032179334352785,0.0,0.0,0.45063929223206,1.0,0.0,0.0,0.0,up
0.458,0.0,0.0,1.1041211670656734,0.0,0.0,0.4525943381628283,1.0,0.0,0.0,0.0,up
0.46,0.0,0.0,1.1050283106891783,0.0,0.0,0.4545492853420938,1.0,0.0,0.0,0.0,up
0.462,0.0,0.0,1.1059393641091566,0.0,0.0,0.45650413463630607,1.0,0.0,0.0,0.0,up
0.464,0.0,0.0,1.1068543271307008,0.0,0.0,0.4584588869078193,1.0,0.0,0.0,0.0,up
0.466,0.0,0.0,1.1077731995606235,0.0,0.0,0.46041354301490905,1.0,0.0,0.0,0.0,up
0.468,0.0,0.0,1.1086959812074502,0.0,0.0,0.4623681038117888,1.0,0.0,0.0,0.0,up
0.47000000000000003,0.0,0.0,1.1096226718814106,0.0,0.0,0.46432257014862593,1.0,0.0,0.0,0.0,up
0.47200000000000003,0.0,0.0,1.1105532713944308,0.0,0.0,0.4662769428715585,1.0,0.0,0.0,0.0,up
0.47400000000000003,0.0,0.0,1.111487779560125,0.0,0.0,0.46823122282271123,1.0,0.0,0.0,0.0,up
0.47600000000000003,0.0,0.0,1.112426196193788,0.0,0.0,0.4701854108402118,1.0,0.0,0.0,0.0,up
0.47800000000000004,0.0,0.0,1.1133685211123865,0.0,0.0,0.47213950775820696,1.0,0.0,0.0,0.0,up
0.48,0.0,0.0,1.1143147541345515,0.0,0.0,0.47409351440687864,1.0,0.0,0.0,0.0,up
0.482,0.0,0.0,1.1152648950805708,0.0,0.0,0.47604743161245994,1.0,0.0,0.0,0.0,up
0.484,0.0,0.0,1.1162189437723806,0.0,0.0,0.4780012601972512,1.0,0.0,0.0,0.0,up
0.486,0.0,0.0,1.1171769000335574,0.0,0.0,0.4799550009796357,1.0,0.0,0.0,0.0,up
0.488,0.0,0.0,1.1181387636893112,0.0,0.0,0.4819086547740958,1.0,0.0,0.0,0.0,up
