t,px,py,pz,vx,vy,vz,qw,qx,qy,qz,cmd
0.9580000000000001,0.3822577287688383,-3.3508926379320515e-19,1.0078848051698386,0.9484966532484298,-7.675465378072359e-19,-0.0009409195684323522,0.9980178646605201,2.177556817026117e-20,0.06293124675752239,3.401278868551665e-20,forward
0.96,0.38415701106594463,-3.3662526441425554e-19,1.0078828835168627,0.9507854227662188,-7.685977679253076e-19,-0.000980705421389376,0.9980199958894118,4.3497270008992387e-20,0.06289743877853021,3.1455939031611225e-20,forward
0.962,0.38606086912291454,-3.3816401161986057e-19,1.007880882512194,0.9530724128903916,-7.700760296167126e-19,-0.001020271248285706,0.9980221280845094,3.792956293394414e-20,0.06286359720591614,3.3368469542944363e-20,forward
0.964,0.38796929938002545,-3.397052740236316e-19,1.0078788025960206,0.9553576226995587,-7.712212651297321e-19,-0.001059616915410566,0.9980242611076987,3.7847484743041787e-20,0.06282972417918664,3.4932577955449824e-20,forward
0.966,0.38988229827579557,-3.412492533878363e-19,1.0078766442087843,0.9576410513558656,-7.729012880665798e-19,-0.0010987423017472214,0.9980263948221735,5.949376168738466e-20,0.06279582182164616,3.237837977569967e-20,forward
0.968,0.39179986224715047,-3.4279745024059374e-19,1.0078744077911572,0.9599226981043472,-7.754380743648391e-19,-0.001137647298850265,0.9980285290924301,8.108018949277574e-20,0.06276189224044457,3.0517038228038533e-20,forward
0.97,0.39372198772958805,-3.4435157387160504e-19,1.0078720937840155,0.9622025622722831,-7.788273909856864e-19,-0.0011763318107233605,0.9980306637842631,1.0258570820680979e-19,0.06272793752662494,2.9005308955158015e-20,forward
0.972,0.3956486711573426,-3.459133251272105e-19,1.007869702628415,0.9644806432685563,-7.830650265936768e-19,-0.0012147957536973535,0.998032798764759,1.2398923456426054e-19,0.0626939597551715,2.750035901566967e-20,forward
0.974,0.3975799089635471,-3.474843964506258e-19,1.0078672347655666,0.9667569405830131,-7.881467899212464e-19,-0.0012530390563088765,0.9980349339022918,1.4526980607205268e-19,0.06265996098505791,2.5660570689818584e-20,forward
0.976,0.39951569758039485,-3.4906647192228947e-19,1.0078646906368123,0.9690314537858247,-7.940685086763758e-19,-0.0012910616591793704,0.9980370690665173,1.664708342968129e-19,0.0626259432592957,2.4169885196760646e-20,forward
0.978,0.4014560334392991,-3.50661227297876e-19,1.0078620706836006,0.9713041825268516,-8.008260316009694e-19,-0.001328863514894532,0.998039204128368,1.8759278196728644e-19,0.06259190860498295,2.3027454304703477e-20,forward
0.98,0.403400912971052,-3.522703300530311e-19,1.0078593753474632,0.9735751265350095,-8.084152292166914e-19,-0.001366444587884257,0.9980413389600472,2.0861462676772703e-19,0.06255785903335324,2.1890444629376855e-20,forward
0.982,0.4053503326059822,-3.538954394239091e-19,1.0078566050699909,0.9758442856176376,-8.168319909565761e-19,-0.0014038048543030032,0.998043473435024,2.2951539709842373e-19,0.06252379653982479,2.0417242393788793e-20,forward
0.984,0.40730428877411073,-3.555382064435181e-19,1.0078537602928108,0.978111659659868,-8.260722248426479e-19,-0.0014409443019106748,0.9980456074280273,2.5033846263943227e-19,0.062489723104049814,1.9292201718157422e-20,forward
0.986,0.4092627779053063,-3.5720027398154065e-19,1.0078508414575629,0.9803772486239986,-8.361318599744171e-19,-0.0014778629299539313,0.9980477408150408,2.7108429100593773e-19,0.06245564068996414,1.8514883364494608e-20,forward
0.988,0.4112257964294388,-3.58883168577983e-19,1.0078478490058773,0.9826410525488665,-8.467904260707477e-19,-0.0015145607490479852,0.998049873473297,2.751235674291324e-19,0.062421551245836995,1.5691780603871034e-20,forward
0.99,0.4131933407765318,-3.6058711071759744e-19,1.0078447833793516,0.9849030715492249,-8.571792700985178e-19,-0.0015510377810589121,0.9980520052812716,2.682634725812209e-19,0.062387456704321005,1.458642513340335e-20,forward
0.992,0.4151654073769138,-3.623118499737798e-19,1.0078416450195287,0.9871633058151208,-8.67407232363331e-19,-0.0015872940589864283,0.9980541361186778,2.5053006491754797e-19,0.062353358982502424,1.519435675595277e-20,forward
0.994,0.4171419926613682,-3.6405583829966577e-19,1.0078384343678741,0.9894217556112759,-8.763928224083656e-19,-0.00162332962684718,0.9980562658664605,2.2734454019029416e-19,0.06231925998195157,1.511408503844542e-20,forward
0.996,0.4191230930612819,-3.658174259135948e-19,1.0078351518657547,0.9916784212764684,-8.852235755474124e-19,-0.0016591445395585285,0.9980583944067908,2.317008053605895e-19,0.062285161588773424,1.4691819237760933e-20,forward
0.998,0.42110870500879305,-3.6759684571934346e-19,1.0078317979544165,0.9939333032229178,-8.942248777641114e-19,-0.0016947388628228324,0.99806052162306,2.360363394267567e-19,0.06225106567365846,1.4270371761785218e-20,forward
